TRDTYPE,USASTATE,YEAR,MONTH,month_seq,COUNTRY,DISAGMOT,impact,VALUE
1.0,34,2019,2,104,2.0,2.0,239403.0,9989043.0
1.0,34,2019,2,104,2.0,1.0,239403.0,187115373.0
2.0,34,2019,2,104,2.0,2.0,239403.0,7660400.0
2.0,34,2019,2,104,2.0,1.0,239403.0,284412280.0
1.0,35,2019,2,104,1.0,2.0,70389.0,340183.0
1.0,35,2019,2,104,1.0,1.0,70389.0,6126083.0
2.0,35,2019,2,104,1.0,2.0,70389.0,2351118.0
2.0,35,2019,2,104,1.0,1.0,70389.0,57176098.0
1.0,35,2019,2,104,2.0,2.0,70389.0,159146.0
1.0,35,2019,2,104,2.0,1.0,70389.0,108203636.0
2.0,35,2019,2,104,2.0,2.0,70389.0,187635.0
2.0,35,2019,2,104,2.0,1.0,70389.0,71418068.0
1.0,32,2019,2,104,1.0,2.0,0.0,23069229.0
1.0,32,2019,2,104,1.0,1.0,0.0,38908265.0
2.0,32,2019,2,104,1.0,2.0,0.0,3997511.0
2.0,32,2019,2,104,1.0,1.0,0.0,46643829.0
1.0,32,2019,2,104,2.0,2.0,0.0,17960930.0
1.0,32,2019,2,104,2.0,1.0,0.0,24360472.0
2.0,32,2019,2,104,2.0,2.0,0.0,12843084.0
2.0,32,2019,2,104,2.0,1.0,0.0,60808242.0
1.0,36,2019,2,104,1.0,2.0,0.0,59866341.0
1.0,36,2019,2,104,1.0,1.0,0.0,1096521746.0
2.0,36,2019,2,104,1.0,2.0,0.0,142479467.0
2.0,36,2019,2,104,1.0,1.0,0.0,893913693.0
1.0,36,2019,2,104,2.0,2.0,0.0,40028403.0
1.0,36,2019,2,104,2.0,1.0,0.0,207141096.0
2.0,36,2019,2,104,2.0,2.0,0.0,25571609.0
2.0,36,2019,2,104,2.0,1.0,0.0,244744305.0
1.0,39,2019,2,104,1.0,2.0,0.0,35477435.0
1.0,39,2019,2,104,1.0,1.0,0.0,1386318717.0
2.0,39,2019,2,104,1.0,2.0,0.0,11879412.0
2.0,39,2019,2,104,1.0,1.0,0.0,655130478.0
1.0,39,2019,2,104,2.0,2.0,0.0,56291323.0
1.0,39,2019,2,104,2.0,1.0,0.0,367020477.0
2.0,39,2019,2,104,2.0,2.0,0.0,14202484.0
2.0,39,2019,2,104,2.0,1.0,0.0,610313059.0
1.0,40,2019,2,104,1.0,2.0,30117.0,5748833.0
1.0,40,2019,2,104,1.0,1.0,30117.0,98923584.0
2.0,40,2019,2,104,1.0,2.0,30117.0,12901238.0
2.0,40,2019,2,104,1.0,1.0,30117.0,59696213.0
1.0,40,2019,2,104,2.0,2.0,30117.0,912610.0
1.0,40,2019,2,104,2.0,1.0,30117.0,60868203.0
2.0,40,2019,2,104,2.0,2.0,30117.0,2367644.0
2.0,40,2019,2,104,2.0,1.0,30117.0,48192166.0
1.0,41,2019,2,104,1.0,2.0,0.0,12843530.0
1.0,41,2019,2,104,1.0,1.0,0.0,202188612.0
2.0,41,2019,2,104,1.0,2.0,0.0,10216835.0
2.0,41,2019,2,104,1.0,1.0,0.0,107636737.0
1.0,41,2019,2,104,2.0,2.0,0.0,6015042.0
1.0,41,2019,2,104,2.0,1.0,0.0,26091352.0
2.0,41,2019,2,104,2.0,2.0,0.0,1113418.0
2.0,41,2019,2,104,2.0,1.0,0.0,31453009.0
1.0,42,2019,2,104,1.0,2.0,0.0,36839355.0
1.0,42,2019,2,104,1.0,1.0,0.0,769078446.0
2.0,42,2019,2,104,1.0,2.0,0.0,20342804.0
2.0,42,2019,2,104,1.0,1.0,0.0,597766074.0
1.0,42,2019,2,104,2.0,2.0,0.0,14779975.0
1.0,42,2019,2,104,2.0,1.0,0.0,315648897.0
2.0,42,2019,2,104,2.0,2.0,0.0,14415235.0
2.0,42,2019,2,104,2.0,1.0,0.0,422582694.0
1.0,44,2019,2,104,1.0,2.0,0.0,4801055.0
1.0,44,2019,2,104,1.0,1.0,0.0,45977541.0
2.0,44,2019,2,104,1.0,2.0,0.0,2149226.0
2.0,44,2019,2,104,1.0,1.0,0.0,22307761.0
1.0,44,2019,2,104,2.0,2.0,0.0,783403.0
1.0,44,2019,2,104,2.0,1.0,0.0,13886575.0
2.0,44,2019,2,104,2.0,2.0,0.0,659977.0
2.0,44,2019,2,104,2.0,1.0,0.0,15503090.0
1.0,45,2019,2,104,1.0,2.0,1639031.0,6819752.0
1.0,45,2019,2,104,1.0,1.0,1639031.0,232026206.0
2.0,45,2019,2,104,1.0,2.0,1639031.0,2835930.0
2.0,45,2019,2,104,1.0,1.0,1639031.0,161504679.0
1.0,45,2019,2,104,2.0,2.0,1639031.0,3790215.0
1.0,45,2019,2,104,2.0,1.0,1639031.0,135283408.0
2.0,45,2019,2,104,2.0,2.0,1639031.0,9877927.0
2.0,45,2019,2,104,2.0,1.0,1639031.0,274903617.0
1.0,46,2019,2,104,1.0,2.0,98124.0,889956.0
1.0,46,2019,2,104,1.0,1.0,98124.0,29350032.0
2.0,46,2019,2,104,1.0,2.0,98124.0,2306516.0
2.0,46,2019,2,104,1.0,1.0,98124.0,24538374.0
1.0,46,2019,2,104,2.0,2.0,98124.0,130965.0
1.0,46,2019,2,104,2.0,1.0,98124.0,11277201.0
2.0,46,2019,2,104,2.0,2.0,98124.0,56126.0
2.0,46,2019,2,104,2.0,1.0,98124.0,6236067.0
1.0,47,2019,2,104,1.0,2.0,22429.0,24186736.0
1.0,47,2019,2,104,1.0,1.0,22429.0,409947876.0
2.0,47,2019,2,104,1.0,2.0,22429.0,34245673.0
2.0,47,2019,2,104,1.0,1.0,22429.0,279223803.0
1.0,47,2019,2,104,2.0,2.0,22429.0,8145492.0
1.0,47,2019,2,104,2.0,1.0,22429.0,277129806.0
2.0,47,2019,2,104,2.0,2.0,22429.0,21423195.0
2.0,47,2019,2,104,2.0,1.0,22429.0,441727231.0
1.0,48,2019,2,104,1.0,2.0,2104272.0,218982627.0
1.0,48,2019,2,104,1.0,1.0,2104272.0,970454128.0
2.0,48,2019,2,104,1.0,2.0,2104272.0,131264179.0
2.0,48,2019,2,104,1.0,1.0,2104272.0,626669708.0
1.0,48,2019,2,104,2.0,2.0,2104272.0,37227688.0
1.0,48,2019,2,104,2.0,1.0,2104272.0,5847552156.0
2.0,48,2019,2,104,2.0,2.0,2104272.0,37765788.0
2.0,48,2019,2,104,2.0,1.0,2104272.0,6657701146.0
1.0,49,2019,2,104,1.0,2.0,0.0,12180670.0
1.0,49,2019,2,104,1.0,1.0,0.0,79787265.0
2.0,49,2019,2,104,1.0,2.0,0.0,6428365.0
2.0,49,2019,2,104,1.0,1.0,0.0,106457248.0
1.0,49,2019,2,104,2.0,2.0,0.0,2251038.0
1.0,49,2019,2,104,2.0,1.0,0.0,46570777.0
2.0,49,2019,2,104,2.0,2.0,0.0,115529007.0
2.0,49,2019,2,104,2.0,1.0,0.0,232483122.0
1.0,51,2019,2,104,1.0,2.0,11176.0,11167406.0
1.0,51,2019,2,104,1.0,1.0,11176.0,224416868.0
2.0,51,2019,2,104,1.0,2.0,11176.0,12055946.0
2.0,51,2019,2,104,1.0,1.0,11176.0,127967571.0
1.0,51,2019,2,104,2.0,2.0,11176.0,2851868.0
1.0,51,2019,2,104,2.0,1.0,11176.0,75229757.0
2.0,51,2019,2,104,2.0,2.0,11176.0,1760226.0
2.0,51,2019,2,104,2.0,1.0,11176.0,87603930.0
1.0,50,2019,2,104,1.0,2.0,0.0,3335301.0
1.0,50,2019,2,104,1.0,1.0,0.0,78528036.0
2.0,50,2019,2,104,1.0,2.0,0.0,4393937.0
2.0,50,2019,2,104,1.0,1.0,0.0,412057375.0
1.0,50,2019,2,104,2.0,2.0,0.0,116113.0
1.0,50,2019,2,104,2.0,1.0,0.0,3778784.0
2.0,50,2019,2,104,2.0,2.0,0.0,69793.0
2.0,50,2019,2,104,2.0,1.0,0.0,5079880.0
1.0,53,2019,2,104,1.0,2.0,0.0,33621638.0
1.0,53,2019,2,104,1.0,1.0,0.0,408284634.0
2.0,53,2019,2,104,1.0,2.0,0.0,15300163.0
2.0,53,2019,2,104,1.0,1.0,0.0,384888130.0
1.0,53,2019,2,104,2.0,2.0,0.0,4329027.0
1.0,53,2019,2,104,2.0,1.0,0.0,64171784.0
2.0,53,2019,2,104,2.0,2.0,0.0,2341014.0
2.0,53,2019,2,104,2.0,1.0,0.0,98629606.0
1.0,55,2019,2,104,1.0,2.0,0.0,15115644.0
1.0,55,2019,2,104,1.0,1.0,0.0,467744390.0
2.0,55,2019,2,104,1.0,2.0,0.0,8784207.0
2.0,55,2019,2,104,1.0,1.0,0.0,200290691.0
1.0,55,2019,2,104,2.0,2.0,0.0,6284563.0
1.0,55,2019,2,104,2.0,1.0,0.0,241254389.0
2.0,55,2019,2,104,2.0,2.0,0.0,4530451.0
2.0,55,2019,2,104,2.0,1.0,0.0,191548660.0
1.0,54,2019,2,104,1.0,2.0,0.0,3172061.0
1.0,54,2019,2,104,1.0,1.0,0.0,57868797.0
2.0,54,2019,2,104,1.0,2.0,0.0,11107531.0
2.0,54,2019,2,104,1.0,1.0,0.0,56951662.0
1.0,54,2019,2,104,2.0,2.0,0.0,73663.0
1.0,54,2019,2,104,2.0,1.0,0.0,5471962.0
2.0,54,2019,2,104,2.0,2.0,0.0,31356.0
2.0,54,2019,2,104,2.0,1.0,0.0,4951517.0
1.0,56,2019,2,104,1.0,2.0,936.0,91177.0
1.0,56,2019,2,104,1.0,1.0,936.0,12078346.0
2.0,56,2019,2,104,1.0,2.0,936.0,553907.0
2.0,56,2019,2,104,1.0,1.0,936.0,15861233.0
1.0,56,2019,2,104,2.0,2.0,936.0,5670.0
1.0,56,2019,2,104,2.0,1.0,936.0,2291443.0
2.0,56,2019,2,104,2.0,2.0,936.0,10894.0
2.0,56,2019,2,104,2.0,1.0,936.0,1530770.0
1.0,2,2019,3,105,1.0,2.0,0.0,533311.0
1.0,2,2019,3,105,1.0,1.0,0.0,8760276.0
2.0,2,2019,3,105,1.0,2.0,0.0,3798863.0
2.0,2,2019,3,105,1.0,1.0,0.0,15704828.0
1.0,2,2019,3,105,2.0,1.0,0.0,980776.0
2.0,2,2019,3,105,2.0,2.0,0.0,114274.0
2.0,2,2019,3,105,2.0,1.0,0.0,241865.0
1.0,1,2019,3,105,1.0,2.0,14709521.0,37420518.0
1.0,1,2019,3,105,1.0,1.0,14709521.0,185825704.0
2.0,1,2019,3,105,1.0,2.0,14709521.0,6594252.0
2.0,1,2019,3,105,1.0,1.0,14709521.0,180888761.0
1.0,1,2019,3,105,2.0,2.0,14709521.0,2423008.0
1.0,1,2019,3,105,2.0,1.0,14709521.0,95364894.0
2.0,1,2019,3,105,2.0,2.0,14709521.0,4604982.0
2.0,1,2019,3,105,2.0,1.0,14709521.0,240307777.0
1.0,5,2019,3,105,1.0,2.0,33402705.0,931142.0
1.0,5,2019,3,105,1.0,1.0,33402705.0,78769591.0
2.0,5,2019,3,105,1.0,2.0,33402705.0,3170356.0
2.0,5,2019,3,105,1.0,1.0,33402705.0,46591148.0
1.0,5,2019,3,105,2.0,2.0,33402705.0,343625.0
1.0,5,2019,3,105,2.0,1.0,33402705.0,48186914.0
2.0,5,2019,3,105,2.0,2.0,33402705.0,596358.0
2.0,5,2019,3,105,2.0,1.0,33402705.0,79301321.0
1.0,4,2019,3,105,1.0,2.0,221453.0,56918139.0
1.0,4,2019,3,105,1.0,1.0,221453.0,170559755.0
2.0,4,2019,3,105,1.0,2.0,221453.0,23954727.0
2.0,4,2019,3,105,1.0,1.0,221453.0,96556803.0
1.0,4,2019,3,105,2.0,2.0,221453.0,50086212.0
1.0,4,2019,3,105,2.0,1.0,221453.0,501259694.0
2.0,4,2019,3,105,2.0,2.0,221453.0,8801809.0
2.0,4,2019,3,105,2.0,1.0,221453.0,871379807.0
1.0,6,2019,3,105,1.0,2.0,4667805.0,234059710.0
1.0,6,2019,3,105,1.0,1.0,4667805.0,1177616069.0
2.0,6,2019,3,105,1.0,2.0,4667805.0,105189587.0
2.0,6,2019,3,105,1.0,1.0,4667805.0,723480471.0
1.0,6,2019,3,105,2.0,2.0,4667805.0,199117570.0
1.0,6,2019,3,105,2.0,1.0,4667805.0,2057622611.0
2.0,6,2019,3,105,2.0,2.0,4667805.0,54309253.0
2.0,6,2019,3,105,2.0,1.0,4667805.0,3501752436.0
1.0,8,2019,3,105,1.0,2.0,96355.0,19698447.0
1.0,8,2019,3,105,1.0,1.0,96355.0,89778080.0
2.0,8,2019,3,105,1.0,2.0,96355.0,12879083.0
2.0,8,2019,3,105,1.0,1.0,96355.0,106108218.0
1.0,8,2019,3,105,2.0,2.0,96355.0,3082385.0
1.0,8,2019,3,105,2.0,1.0,96355.0,71240273.0
2.0,8,2019,3,105,2.0,2.0,96355.0,3372158.0
2.0,8,2019,3,105,2.0,1.0,96355.0,121963678.0
1.0,9,2019,3,105,1.0,2.0,0.0,39934217.0
1.0,9,2019,3,105,1.0,1.0,0.0,99739907.0
2.0,9,2019,3,105,1.0,2.0,0.0,16535686.0
2.0,9,2019,3,105,1.0,1.0,0.0,176350941.0
1.0,9,2019,3,105,2.0,2.0,0.0,6158059.0
1.0,9,2019,3,105,2.0,1.0,0.0,46782922.0
2.0,9,2019,3,105,2.0,2.0,0.0,7412209.0
2.0,9,2019,3,105,2.0,1.0,0.0,192082672.0
1.0,11,2019,3,105,1.0,2.0,0.0,2153267.0
1.0,11,2019,3,105,1.0,1.0,0.0,1682342.0
2.0,11,2019,3,105,1.0,2.0,0.0,932566.0
2.0,11,2019,3,105,1.0,1.0,0.0,7231749.0
1.0,11,2019,3,105,2.0,2.0,0.0,411854.0
1.0,11,2019,3,105,2.0,1.0,0.0,15644.0
2.0,11,2019,3,105,2.0,2.0,0.0,89888.0
2.0,11,2019,3,105,2.0,1.0,0.0,79112.0
1.0,10,2019,3,105,1.0,2.0,0.0,4549065.0
1.0,10,2019,3,105,1.0,1.0,0.0,39005807.0
2.0,10,2019,3,105,1.0,2.0,0.0,850810.0
2.0,10,2019,3,105,1.0,1.0,0.0,20512961.0
1.0,10,2019,3,105,2.0,2.0,0.0,1082930.0
1.0,10,2019,3,105,2.0,1.0,0.0,14068368.0
2.0,10,2019,3,105,2.0,2.0,0.0,1027551.0
2.0,10,2019,3,105,2.0,1.0,0.0,14785346.0
1.0,12,2019,3,105,1.0,2.0,38889661.0,63730720.0
1.0,12,2019,3,105,1.0,1.0,38889661.0,226350514.0
2.0,12,2019,3,105,1.0,2.0,38889661.0,62492456.0
2.0,12,2019,3,105,1.0,1.0,38889661.0,222932393.0
1.0,12,2019,3,105,2.0,2.0,38889661.0,81743709.0
1.0,12,2019,3,105,2.0,1.0,38889661.0,146646345.0
2.0,12,2019,3,105,2.0,2.0,38889661.0,33392360.0
2.0,12,2019,3,105,2.0,1.0,38889661.0,366532438.0
1.0,13,2019,3,105,1.0,2.0,20985544.0,40807053.0
1.0,13,2019,3,105,1.0,1.0,20985544.0,411865651.0
2.0,13,2019,3,105,1.0,2.0,20985544.0,38521075.0
2.0,13,2019,3,105,1.0,1.0,20985544.0,272481803.0
1.0,13,2019,3,105,2.0,2.0,20985544.0,13232755.0
1.0,13,2019,3,105,2.0,1.0,20985544.0,221937313.0
2.0,13,2019,3,105,2.0,2.0,20985544.0,15014929.0
2.0,13,2019,3,105,2.0,1.0,20985544.0,430115407.0
1.0,15,2019,3,105,1.0,2.0,0.0,732450.0
1.0,15,2019,3,105,1.0,1.0,0.0,80959.0
2.0,15,2019,3,105,1.0,2.0,0.0,2645482.0
2.0,15,2019,3,105,1.0,1.0,0.0,3037967.0
1.0,15,2019,3,105,2.0,2.0,0.0,4270.0
2.0,15,2019,3,105,2.0,2.0,0.0,129812.0
2.0,15,2019,3,105,2.0,1.0,0.0,534453.0
1.0,19,2019,3,105,1.0,2.0,95287.0,13146438.0
1.0,19,2019,3,105,1.0,1.0,95287.0,333440030.0
2.0,19,2019,3,105,1.0,2.0,95287.0,12492000.0
2.0,19,2019,3,105,1.0,1.0,95287.0,132751169.0
1.0,19,2019,3,105,2.0,2.0,95287.0,1701954.0
1.0,19,2019,3,105,2.0,1.0,95287.0,65200543.0
2.0,19,2019,3,105,2.0,2.0,95287.0,672621.0
2.0,19,2019,3,105,2.0,1.0,95287.0,131473516.0
1.0,16,2019,3,105,1.0,2.0,27377.0,20514175.0
1.0,16,2019,3,105,1.0,1.0,27377.0,66188291.0
2.0,16,2019,3,105,1.0,2.0,27377.0,3008570.0
2.0,16,2019,3,105,1.0,1.0,27377.0,46855926.0
1.0,16,2019,3,105,2.0,2.0,27377.0,490719.0
1.0,16,2019,3,105,2.0,1.0,27377.0,6285432.0
2.0,16,2019,3,105,2.0,2.0,27377.0,1112846.0
2.0,16,2019,3,105,2.0,1.0,27377.0,18552336.0
1.0,17,2019,3,105,1.0,2.0,1727141.0,55897964.0
1.0,17,2019,3,105,1.0,1.0,1727141.0,1089018327.0
2.0,17,2019,3,105,1.0,2.0,1727141.0,53371317.0
2.0,17,2019,3,105,1.0,1.0,1727141.0,697860094.0
1.0,17,2019,3,105,2.0,2.0,1727141.0,18724464.0
1.0,17,2019,3,105,2.0,1.0,1727141.0,577264418.0
2.0,17,2019,3,105,2.0,2.0,1727141.0,23064154.0
2.0,17,2019,3,105,2.0,1.0,1727141.0,679330605.0
1.0,18,2019,3,105,1.0,2.0,430215.0,36992480.0
1.0,18,2019,3,105,1.0,1.0,430215.0,870003452.0
2.0,18,2019,3,105,1.0,2.0,430215.0,11703133.0
2.0,18,2019,3,105,1.0,1.0,430215.0,530132171.0
1.0,18,2019,3,105,2.0,2.0,430215.0,14585042.0
1.0,18,2019,3,105,2.0,1.0,430215.0,367799557.0
2.0,18,2019,3,105,2.0,2.0,430215.0,10212699.0
2.0,18,2019,3,105,2.0,1.0,430215.0,446146412.0
1.0,20,2019,3,105,1.0,2.0,4542763.0,17664384.0
1.0,20,2019,3,105,1.0,1.0,4542763.0,127108236.0
2.0,20,2019,3,105,1.0,2.0,4542763.0,25392388.0
2.0,20,2019,3,105,1.0,1.0,4542763.0,106046937.0
1.0,20,2019,3,105,2.0,2.0,4542763.0,4039622.0
1.0,20,2019,3,105,2.0,1.0,4542763.0,67968007.0
2.0,20,2019,3,105,2.0,2.0,4542763.0,2982224.0
2.0,20,2019,3,105,2.0,1.0,4542763.0,62366786.0
1.0,21,2019,3,105,1.0,2.0,1774301.0,87785929.0
1.0,21,2019,3,105,1.0,1.0,1774301.0,412881441.0
2.0,21,2019,3,105,1.0,2.0,1774301.0,15827484.0
2.0,21,2019,3,105,1.0,1.0,1774301.0,238497903.0
1.0,21,2019,3,105,2.0,2.0,1774301.0,49413859.0
1.0,21,2019,3,105,2.0,1.0,1774301.0,123473901.0
2.0,21,2019,3,105,2.0,2.0,1774301.0,24311236.0
2.0,21,2019,3,105,2.0,1.0,1774301.0,560158454.0
1.0,22,2019,3,105,1.0,2.0,7295855.0,8483573.0
1.0,22,2019,3,105,1.0,1.0,7295855.0,82634471.0
2.0,22,2019,3,105,1.0,2.0,7295855.0,7406427.0
2.0,22,2019,3,105,1.0,1.0,7295855.0,55066125.0
1.0,22,2019,3,105,2.0,2.0,7295855.0,3849577.0
1.0,22,2019,3,105,2.0,1.0,7295855.0,38947340.0
2.0,22,2019,3,105,2.0,2.0,7295855.0,1426682.0
2.0,22,2019,3,105,2.0,1.0,7295855.0,25192096.0
1.0,25,2019,3,105,1.0,2.0,56332.0,60305312.0
1.0,25,2019,3,105,1.0,1.0,56332.0,211541532.0
2.0,25,2019,3,105,1.0,2.0,56332.0,35618904.0
2.0,25,2019,3,105,1.0,1.0,56332.0,333686296.0
1.0,25,2019,3,105,2.0,2.0,56332.0,21330018.0
1.0,25,2019,3,105,2.0,1.0,56332.0,140834902.0
2.0,25,2019,3,105,2.0,2.0,56332.0,10560943.0
2.0,25,2019,3,105,2.0,1.0,56332.0,246308880.0
1.0,24,2019,3,105,1.0,2.0,43019.0,20391836.0
1.0,24,2019,3,105,1.0,1.0,43019.0,128188555.0
2.0,24,2019,3,105,1.0,2.0,43019.0,6597408.0
2.0,24,2019,3,105,1.0,1.0,43019.0,131273726.0
1.0,24,2019,3,105,2.0,2.0,43019.0,8843997.0
1.0,24,2019,3,105,2.0,1.0,43019.0,22701444.0
2.0,24,2019,3,105,2.0,2.0,43019.0,19176646.0
2.0,24,2019,3,105,2.0,1.0,43019.0,109173668.0
1.0,23,2019,3,105,1.0,2.0,0.0,4071458.0
1.0,23,2019,3,105,1.0,1.0,0.0,69106467.0
2.0,23,2019,3,105,1.0,2.0,0.0,1820745.0
2.0,23,2019,3,105,1.0,1.0,0.0,103723116.0
1.0,23,2019,3,105,2.0,2.0,0.0,203465.0
1.0,23,2019,3,105,2.0,1.0,0.0,3154814.0
2.0,23,2019,3,105,2.0,2.0,0.0,585976.0
2.0,23,2019,3,105,2.0,1.0,0.0,7796492.0
1.0,26,2019,3,105,1.0,2.0,64694.0,53757006.0
1.0,26,2019,3,105,1.0,1.0,64694.0,1554239794.0
2.0,26,2019,3,105,1.0,2.0,64694.0,30217335.0
2.0,26,2019,3,105,1.0,1.0,64694.0,2514744171.0
1.0,26,2019,3,105,2.0,2.0,64694.0,14491736.0
1.0,26,2019,3,105,2.0,1.0,64694.0,704166462.0
2.0,26,2019,3,105,2.0,2.0,64694.0,21863753.0
2.0,26,2019,3,105,2.0,1.0,64694.0,1799164020.0
1.0,27,2019,3,105,1.0,2.0,2002.0,28097328.0
1.0,27,2019,3,105,1.0,1.0,2002.0,324135633.0
2.0,27,2019,3,105,1.0,2.0,2002.0,12979622.0
2.0,27,2019,3,105,1.0,1.0,2002.0,194382869.0
1.0,27,2019,3,105,2.0,2.0,2002.0,9630295.0
1.0,27,2019,3,105,2.0,1.0,2002.0,178099035.0
2.0,27,2019,3,105,2.0,2.0,2002.0,8956339.0
2.0,27,2019,3,105,2.0,1.0,2002.0,189332999.0
1.0,29,2019,3,105,1.0,2.0,6266279.0,15867145.0
1.0,29,2019,3,105,1.0,1.0,6266279.0,267684267.0
2.0,29,2019,3,105,1.0,2.0,6266279.0,14466999.0
2.0,29,2019,3,105,1.0,1.0,6266279.0,183768999.0
1.0,29,2019,3,105,2.0,2.0,6266279.0,5122360.0
1.0,29,2019,3,105,2.0,1.0,6266279.0,120903177.0
2.0,29,2019,3,105,2.0,2.0,6266279.0,1272671.0
2.0,29,2019,3,105,2.0,1.0,6266279.0,289304423.0
1.0,28,2019,3,105,1.0,2.0,7379809.0,20376152.0
1.0,28,2019,3,105,1.0,1.0,7379809.0,108903641.0
2.0,28,2019,3,105,1.0,2.0,7379809.0,2989350.0
2.0,28,2019,3,105,1.0,1.0,7379809.0,67672157.0
1.0,28,2019,3,105,2.0,2.0,7379809.0,7501124.0
1.0,28,2019,3,105,2.0,1.0,7379809.0,44981990.0
2.0,28,2019,3,105,2.0,2.0,7379809.0,1044987.0
2.0,28,2019,3,105,2.0,1.0,7379809.0,108456239.0
1.0,30,2019,3,105,1.0,2.0,2886.0,834647.0
1.0,30,2019,3,105,1.0,1.0,2886.0,40497777.0
2.0,30,2019,3,105,1.0,2.0,2886.0,2319769.0
2.0,30,2019,3,105,1.0,1.0,2886.0,65138044.0
1.0,30,2019,3,105,2.0,2.0,2886.0,2636045.0
1.0,30,2019,3,105,2.0,1.0,2886.0,1129308.0
2.0,30,2019,3,105,2.0,2.0,2886.0,100275.0
2.0,30,2019,3,105,2.0,1.0,2886.0,5464080.0
1.0,37,2019,3,105,1.0,2.0,6796852.0,22172213.0
1.0,37,2019,3,105,1.0,1.0,6796852.0,584386736.0
2.0,37,2019,3,105,1.0,2.0,6796852.0,15812430.0
2.0,37,2019,3,105,1.0,1.0,6796852.0,184697672.0
1.0,37,2019,3,105,2.0,2.0,6796852.0,11039502.0
1.0,37,2019,3,105,2.0,1.0,6796852.0,315960731.0
2.0,37,2019,3,105,2.0,2.0,6796852.0,16329971.0
2.0,37,2019,3,105,2.0,1.0,6796852.0,606078421.0
1.0,38,2019,3,105,1.0,2.0,0.0,667750.0
1.0,38,2019,3,105,1.0,1.0,0.0,141250716.0
2.0,38,2019,3,105,1.0,2.0,0.0,563070.0
2.0,38,2019,3,105,1.0,1.0,0.0,169927325.0
1.0,38,2019,3,105,2.0,2.0,0.0,737529.0
1.0,38,2019,3,105,2.0,1.0,0.0,4577475.0
2.0,38,2019,3,105,2.0,2.0,0.0,2718302.0
2.0,38,2019,3,105,2.0,1.0,0.0,7201967.0
1.0,31,2019,3,105,1.0,2.0,11712.0,2913747.0
1.0,31,2019,3,105,1.0,1.0,11712.0,116966484.0
2.0,31,2019,3,105,1.0,2.0,11712.0,3070512.0
2.0,31,2019,3,105,1.0,1.0,11712.0,66385380.0
1.0,31,2019,3,105,2.0,2.0,11712.0,1537424.0
1.0,31,2019,3,105,2.0,1.0,11712.0,30036224.0
2.0,31,2019,3,105,2.0,2.0,11712.0,2378349.0
2.0,31,2019,3,105,2.0,1.0,11712.0,28641304.0
1.0,33,2019,3,105,1.0,2.0,0.0,8739935.0
1.0,33,2019,3,105,1.0,1.0,0.0,57252903.0
2.0,33,2019,3,105,1.0,2.0,0.0,7882189.0
2.0,33,2019,3,105,1.0,1.0,0.0,78219050.0
1.0,33,2019,3,105,2.0,2.0,0.0,4500709.0
1.0,33,2019,3,105,2.0,1.0,0.0,27662318.0
2.0,33,2019,3,105,2.0,2.0,0.0,7217865.0
2.0,33,2019,3,105,2.0,1.0,0.0,27203244.0
1.0,34,2019,3,105,1.0,2.0,2183055.0,85894249.0
1.0,34,2019,3,105,1.0,1.0,2183055.0,528572365.0
2.0,34,2019,3,105,1.0,2.0,2183055.0,36142622.0
2.0,34,2019,3,105,1.0,1.0,2183055.0,331826083.0
1.0,34,2019,3,105,2.0,2.0,2183055.0,10961255.0
1.0,34,2019,3,105,2.0,1.0,2183055.0,198709404.0
2.0,34,2019,3,105,2.0,2.0,2183055.0,8496050.0
2.0,34,2019,3,105,2.0,1.0,2183055.0,286071036.0
1.0,35,2019,3,105,1.0,2.0,42545.0,959801.0
1.0,35,2019,3,105,1.0,1.0,42545.0,9350673.0
2.0,35,2019,3,105,1.0,2.0,42545.0,5779272.0
2.0,35,2019,3,105,1.0,1.0,42545.0,58375867.0
1.0,35,2019,3,105,2.0,2.0,42545.0,222390.0
1.0,35,2019,3,105,2.0,1.0,42545.0,124957422.0
2.0,35,2019,3,105,2.0,2.0,42545.0,275584.0
2.0,35,2019,3,105,2.0,1.0,42545.0,106813142.0
1.0,32,2019,3,105,1.0,2.0,0.0,29154623.0
1.0,32,2019,3,105,1.0,1.0,0.0,64676867.0
2.0,32,2019,3,105,1.0,2.0,0.0,4181371.0
2.0,32,2019,3,105,1.0,1.0,0.0,70731641.0
1.0,32,2019,3,105,2.0,2.0,0.0,21268317.0
1.0,32,2019,3,105,2.0,1.0,0.0,21505050.0
2.0,32,2019,3,105,2.0,2.0,0.0,1898806.0
2.0,32,2019,3,105,2.0,1.0,0.0,61786115.0
1.0,36,2019,3,105,1.0,2.0,3104.0,69766639.0
1.0,36,2019,3,105,1.0,1.0,3104.0,1025591008.0
2.0,36,2019,3,105,1.0,2.0,3104.0,125021696.0
2.0,36,2019,3,105,1.0,1.0,3104.0,1047349149.0
1.0,36,2019,3,105,2.0,2.0,3104.0,40768324.0
1.0,36,2019,3,105,2.0,1.0,3104.0,225053662.0
2.0,36,2019,3,105,2.0,2.0,3104.0,23174991.0
2.0,36,2019,3,105,2.0,1.0,3104.0,273787558.0
1.0,39,2019,3,105,1.0,2.0,31380.0,59047661.0
1.0,39,2019,3,105,1.0,1.0,31380.0,1658603124.0
2.0,39,2019,3,105,1.0,2.0,31380.0,18836117.0
2.0,39,2019,3,105,1.0,1.0,31380.0,759883597.0
